컬럼

| table_name               | pos | column_name             | data_type                | udt_name    | is_nullable | column_default                                  | char_len | num_prec | num_scale |
| gm_set_bot_link                   | CREATE OR REPLACE FUNCTION public.gm_set_bot_link(p_profile_id uuid, p_mastodon_account_id text, p_mastodon_acct text DEFAULT NULL::text)
 RETURNS void
 LANGUAGE plpgsql
 SECURITY DEFINER
 SET search_path TO 'public'
AS $function$
DECLARE
  v_mid   text;
  v_acct  text;
  v_owner uuid;
BEGIN
  PERFORM public.assert_caller_is_gm();

  -- 대상 프로필 존재 확인
  PERFORM 1 FROM public.profiles WHERE id = p_profile_id;
  IF NOT FOUND THEN
    RAISE EXCEPTION 'profile_not_found';
  END IF;

  -- 마스토돈 id 정규화·검증 (공백 제거, 숫자만)
  v_mid := regexp_replace(COALESCE(p_mastodon_account_id, ''), '\s', '', 'g');
  IF v_mid = '' OR v_mid !~ '^[0-9]+$' THEN
    RAISE EXCEPTION 'invalid_mastodon_id';
  END IF;

  v_acct := NULLIF(TRIM(COALESCE(p_mastodon_acct, '')), '');

  -- 그 마스토돈 id 를 이미 다른 프로필이 쓰고 있으면 거부
  SELECT profile_id INTO v_owner
    FROM public.bot_account_links
   WHERE mastodon_account_id = v_mid;
  IF v_owner IS NOT NULL AND v_owner <> p_profile_id THEN
    RAISE EXCEPTION 'mastodon_id_taken';
  END IF;

  -- UPSERT (profile_id UNIQUE 기준)
  INSERT INTO public.bot_account_links
    (mastodon_account_id, profile_id, mastodon_acct, updated_at)
  VALUES
    (v_mid, p_profile_id, v_acct, now())
  ON CONFLICT (profile_id) DO UPDATE
    SET mastodon_account_id = EXCLUDED.mastodon_account_id,
        mastodon_acct       = EXCLUDED.mastodon_acct,
        updated_at          = now();
END;
$function$
                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        |
| gm_set_user_avatar                | CREATE OR REPLACE FUNCTION public.gm_set_user_avatar(p_profile_id uuid, p_avatar_url text DEFAULT NULL::text)
 RETURNS void
 LANGUAGE plpgsql
 SECURITY DEFINER
 SET search_path TO 'public'
AS $function$
DECLARE
  v_exists boolean;
BEGIN
  PERFORM public.assert_caller_is_gm();

  IF p_profile_id IS NULL THEN
    RAISE EXCEPTION 'invalid_profile_id';
  END IF;

  -- 형식 최소 방어 (컬럼 CHECK 와 동일 기준). NULL 은 삭제로 허용.
  IF p_avatar_url IS NOT NULL
     AND p_avatar_url NOT LIKE 'data:image/%'
     AND p_avatar_url NOT LIKE 'http%' THEN
    RAISE EXCEPTION 'invalid_avatar_data';
  END IF;

  SELECT true INTO v_exists
    FROM public.profiles
   WHERE id = p_profile_id
   FOR UPDATE;

  IF v_exists IS NULL THEN
    RAISE EXCEPTION 'profile_not_found';
  END IF;

  UPDATE public.profiles
     SET avatar_url = p_avatar_url
   WHERE id = p_profile_id;
END;
$function$
                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          |
| gm_set_user_sprite                | CREATE OR REPLACE FUNCTION public.gm_set_user_sprite(p_profile_id uuid, p_sprite_url text DEFAULT NULL::text)
 RETURNS void
 LANGUAGE plpgsql
 SECURITY DEFINER
 SET search_path TO 'public'
AS $function$
DECLARE
  v_exists boolean;
BEGIN
  PERFORM public.assert_caller_is_gm();

  IF p_profile_id IS NULL THEN
    RAISE EXCEPTION 'invalid_profile_id';
  END IF;

  -- 형식 최소 방어 (컬럼 CHECK 와 동일 기준). NULL 은 삭제로 허용.
  IF p_sprite_url IS NOT NULL
     AND p_sprite_url NOT LIKE 'data:image/%'
     AND p_sprite_url NOT LIKE 'http%' THEN
    RAISE EXCEPTION 'invalid_sprite_data';
  END IF;

  SELECT true INTO v_exists
    FROM public.profiles
   WHERE id = p_profile_id
   FOR UPDATE;

  IF v_exists IS NULL THEN
    RAISE EXCEPTION 'profile_not_found';
  END IF;

  UPDATE public.profiles
     SET sprite_url = p_sprite_url
   WHERE id = p_profile_id;
END;
$function$
                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          |
| gm_set_weather                    | CREATE OR REPLACE FUNCTION public.gm_set_weather(p_date date, p_kind text, p_temp_c integer, p_real_feel_c integer)
 RETURNS weather_schedule
 LANGUAGE plpgsql
 SECURITY DEFINER
 SET search_path TO 'public'
AS $function$
DECLARE
  v_row public.weather_schedule;
BEGIN
  PERFORM public.assert_caller_is_gm();

  IF p_date IS NULL THEN
    RAISE EXCEPTION 'invalid_date';
  END IF;
  IF p_kind IS NULL OR p_kind NOT IN
     ('sunny','cloudy','rainy','sun-shower','thunder-storm','flurries') THEN
    RAISE EXCEPTION 'invalid_kind';
  END IF;
  IF p_temp_c IS NULL OR p_real_feel_c IS NULL THEN
    RAISE EXCEPTION 'invalid_temp';
  END IF;

  INSERT INTO public.weather_schedule
    (weather_date, kind, temp_c, real_feel_c, source)
  VALUES
    (p_date, p_kind, p_temp_c, p_real_feel_c, 'gm')
  ON CONFLICT (weather_date) DO UPDATE
    SET kind = EXCLUDED.kind,
        temp_c = EXCLUDED.temp_c,
        real_feel_c = EXCLUDED.real_feel_c,
        source = 'gm'
  RETURNING * INTO v_row;

  RETURN v_row;
END;
$function$
                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              |
| gm_update_board_item_content      | CREATE OR REPLACE FUNCTION public.gm_update_board_item_content(p_item_id uuid, p_content jsonb)
 RETURNS void
 LANGUAGE plpgsql
 SECURITY DEFINER
 SET search_path TO 'public'
AS $function$
BEGIN
  PERFORM public.assert_caller_is_gm();

  IF p_item_id IS NULL THEN
    RAISE EXCEPTION 'invalid_item_id';
  END IF;
  IF p_content IS NULL THEN
    RAISE EXCEPTION 'invalid_content';
  END IF;

  UPDATE public.daily_board_items
     SET content = p_content
   WHERE id = p_item_id;

  IF NOT FOUND THEN
    RAISE EXCEPTION 'board_item_not_found';
  END IF;
END;
$function$
                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           |
| gm_update_member_profile          | CREATE OR REPLACE FUNCTION public.gm_update_member_profile(p_id uuid, p_data jsonb DEFAULT '{}'::jsonb)
 RETURNS member_profiles
 LANGUAGE plpgsql
 SECURITY DEFINER
 SET search_path TO 'public'
AS $function$
DECLARE
  v_row public.member_profiles;
BEGIN
  PERFORM public.assert_caller_is_gm();

  IF p_id IS NULL THEN
    RAISE EXCEPTION 'invalid_profile_id';
  END IF;

  UPDATE public.member_profiles m
     SET name          = COALESCE(p_data->>'name',          m.name),
         date_of_birth = COALESCE(p_data->>'date_of_birth', m.date_of_birth),
         age           = COALESCE(p_data->>'age',           m.age),
         grade         = COALESCE(p_data->>'grade',         m.grade),
         height        = COALESCE(p_data->>'height',        m.height),
         rhythm        = COALESCE(p_data->>'rhythm',        m.rhythm),
         stamina       = COALESCE(p_data->>'stamina',       m.stamina),
         performance   = COALESCE(p_data->>'performance',   m.performance),
         personality   = COALESCE(p_data->>'personality',   m.personality),
         etc           = COALESCE(p_data->>'etc',           m.etc),
         photo_url     = CASE
                           WHEN p_data ? 'photo_url'
                             THEN NULLIF(p_data->>'photo_url', '')
                           ELSE m.photo_url
                         END,
         theme_color   = CASE
                           WHEN p_data ? 'theme_color'
                             THEN NULLIF(p_data->>'theme_color', '')
                           ELSE m.theme_color
                         END,
         tag_last      = COALESCE(p_data->>'tag_last',  m.tag_last),
         tag_first     = COALESCE(p_data->>'tag_first', m.tag_first),
         quote         = COALESCE(p_data->>'quote',     m.quote)
